3	7
1	6
1	13
2	1
2	3
2	2
3	2
1	2
1	2
3	1
1	1
1	1
17	
3	
1	
1	
1	
2	
1	
1	
1	
1	
1	
2	
1	
1	
2	
2	
2	
2	
2	
1	
2	
1	
2	
1	
2	
1	
2	
1	
2	
1	
2	
1	
2	
1	
6	
2	
2	
2	
2	
2	
7	
4	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
1	
2	
3	
2	
3	
3	
1	
1	
2	
2	
2	
3	
1	
1	
1	
1	
2	
2	
2	
3	
1	
1	
3	
1	
1	
2	
2	
2	
3	
1	
1	
1	
1	
2	
2	
2	
3	
1	
1	
1	
1	
1	
4	
1	
1	
1	
13	
1	
1	
5	
1	
5	
1	
1	
1	
1	
3	
1	
1	
2	
2	
2	
3	
1	
1	
